127.0.0.1 - - [28/Nov/2016:15:45:25 -0700] "GET / HTTP/1.1" 200 1281
::1 - - [28/Nov/2016:17:41:46 -0700] "GET /phpmyadmin/themes/pmahomme/jquery/jquery-ui-1.11.4.css HTTP/1.1" 200 8093
::1 - - [28/Nov/2016:17:41:46 -0700] "GET /phpmyadmin/js/codemirror/lib/codemirror.css?v=4.6.4 HTTP/1.1" 200 2409
::1 - - [28/Nov/2016:17:41:46 -0700] "GET /phpmyadmin/js/codemirror/addon/hint/show-hint.css?v=4.6.4 HTTP/1.1" 200 336
::1 - - [28/Nov/2016:17:41:46 -0700] "GET /phpmyadmin/js/codemirror/addon/lint/lint.css?v=4.6.4 HTTP/1.1" 200 1286
::1 - - [28/Nov/2016:17:41:46 -0700] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=jquery/jquery-2.1.4.min.js&scripts%5B%5D=sprintf.js&scripts%5B%5D=ajax.js&scripts%5B%5D=keyhandler.js&scripts%5B%5D=jquery/jquery-ui-1.11.4.min.js&scripts%5B%5D=jquery/jquery.cookie.js&scripts%5B%5D=jquery/jquery.mousewheel.js&scripts%5B%5D=jquery/jquery.event.drag-2.2.js&scripts%5B%5D=jquery/jquery-ui-timepicker-addon.js&scripts%5B%5D=jquery/jquery.ba-hashchange-1.3.js&v=4.6.4 HTTP/1.1" 200 134175
::1 - - [28/Nov/2016:17:41:46 -0700] "GET /phpmyadmin/js/whitelist.php?lang=en&db=drupal&token=2933dbad828ef9debd7fe320704f579e&v=4.6.4 HTTP/1.1" 200 475
::1 - - [28/Nov/2016:17:41:46 -0700] "GET /phpmyadmin/phpmyadmin.css.php?nocache=4423135828ltr HTTP/1.1" 200 20060
::1 - - [28/Nov/2016:17:41:46 -0700] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=jquery/jquery.debounce-1.0.5.js&scripts%5B%5D=menu-resizer.js&scripts%5B%5D=cross_framing_protection.js&scripts%5B%5D=rte.js&scripts%5B%5D=tracekit/tracekit.js&scripts%5B%5D=error_report.js&scripts%5B%5D=config.js&scripts%5B%5D=doclinks.js&scripts%5B%5D=functions.js&scripts%5B%5D=navigation.js&v=4.6.4 HTTP/1.1" 200 80939
::1 - - [28/Nov/2016:17:41:46 -0700] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=indexes.js&scripts%5B%5D=common.js&scripts%5B%5D=page_settings.js&scripts%5B%5D=codemirror/lib/codemirror.js&scripts%5B%5D=codemirror/mode/sql/sql.js&scripts%5B%5D=codemirror/addon/runmode/runmode.js&scripts%5B%5D=codemirror/addon/hint/show-hint.js&scripts%5B%5D=codemirror/addon/hint/sql-hint.js&scripts%5B%5D=codemirror/addon/lint/lint.js&scripts%5B%5D=codemirror/addon/lint/sql-lint.js&v=4.6.4 HTTP/1.1" 200 118880
::1 - - [28/Nov/2016:17:41:46 -0700] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=console.js&v=4.6.4 HTTP/1.1" 200 10706
::1 - - [28/Nov/2016:17:41:46 -0700] "GET /phpmyadmin/js/get_image.js.php?theme=pmahomme&v=4.6.4 HTTP/1.1" 200 1833
::1 - - [28/Nov/2016:17:41:46 -0700] "GET /phpmyadmin/themes/pmahomme/img/logo_right.png HTTP/1.1" 304 -
::1 - - [28/Nov/2016:17:41:46 -0700] "GET /phpmyadmin/themes/dot.gif HTTP/1.1" 304 -
::1 - - [28/Nov/2016:17:41:46 -0700] "GET /phpmyadmin/themes/pmahomme/css/printview.css?v=4.6.4 HTTP/1.1" 200 988
::1 - - [28/Nov/2016:17:41:46 -0700] "GET /phpmyadmin/js/messages.php?lang=en&db=drupal&token=2933dbad828ef9debd7fe320704f579e&v=4.6.4 HTTP/1.1" 200 8424
::1 - - [28/Nov/2016:17:41:47 -0700] "GET /phpmyadmin/themes/pmahomme/img/sprites.png?v=4.6.4 HTTP/1.1" 304 -
::1 - - [28/Nov/2016:17:41:54 -0700] "POST /phpmyadmin/index.php HTTP/1.1" 200 73
::1 - - [28/Nov/2016:17:41:55 -0700] "GET /phpmyadmin/sql.php?db=drupal&token=2933dbad828ef9debd7fe320704f579e&goto=db_structure.php&table=rented&pos=0 HTTP/1.1" 200 3095
::1 - - [28/Nov/2016:17:41:55 -0700] "GET /phpmyadmin/themes/pmahomme/jquery/jquery-ui-1.11.4.css HTTP/1.1" 200 8093
::1 - - [28/Nov/2016:17:41:55 -0700] "GET /phpmyadmin/js/codemirror/addon/hint/show-hint.css?v=4.6.4 HTTP/1.1" 200 336
::1 - - [28/Nov/2016:17:41:55 -0700] "GET /phpmyadmin/js/codemirror/lib/codemirror.css?v=4.6.4 HTTP/1.1" 200 2409
::1 - - [28/Nov/2016:17:41:55 -0700] "GET /phpmyadmin/js/codemirror/addon/lint/lint.css?v=4.6.4 HTTP/1.1" 200 1286
::1 - - [28/Nov/2016:17:41:55 -0700] "GET /phpmyadmin/js/whitelist.php?lang=en&db=drupal&token=2933dbad828ef9debd7fe320704f579e&v=4.6.4 HTTP/1.1" 200 475
::1 - - [28/Nov/2016:17:41:55 -0700] "GET /phpmyadmin/phpmyadmin.css.php?nocache=4423135828ltr HTTP/1.1" 200 20060
::1 - - [28/Nov/2016:17:41:55 -0700] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=indexes.js&scripts%5B%5D=common.js&scripts%5B%5D=page_settings.js&scripts%5B%5D=codemirror/lib/codemirror.js&scripts%5B%5D=codemirror/mode/sql/sql.js&scripts%5B%5D=codemirror/addon/runmode/runmode.js&scripts%5B%5D=codemirror/addon/hint/show-hint.js&scripts%5B%5D=codemirror/addon/hint/sql-hint.js&scripts%5B%5D=codemirror/addon/lint/lint.js&scripts%5B%5D=codemirror/addon/lint/sql-lint.js&v=4.6.4 HTTP/1.1" 200 118880
::1 - - [28/Nov/2016:17:41:55 -0700] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=jquery/jquery-2.1.4.min.js&scripts%5B%5D=sprintf.js&scripts%5B%5D=ajax.js&scripts%5B%5D=keyhandler.js&scripts%5B%5D=jquery/jquery-ui-1.11.4.min.js&scripts%5B%5D=jquery/jquery.cookie.js&scripts%5B%5D=jquery/jquery.mousewheel.js&scripts%5B%5D=jquery/jquery.event.drag-2.2.js&scripts%5B%5D=jquery/jquery-ui-timepicker-addon.js&scripts%5B%5D=jquery/jquery.ba-hashchange-1.3.js&v=4.6.4 HTTP/1.1" 200 134175
::1 - - [28/Nov/2016:17:41:55 -0700] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=jquery/jquery.debounce-1.0.5.js&scripts%5B%5D=menu-resizer.js&scripts%5B%5D=cross_framing_protection.js&scripts%5B%5D=rte.js&scripts%5B%5D=tracekit/tracekit.js&scripts%5B%5D=error_report.js&scripts%5B%5D=config.js&scripts%5B%5D=doclinks.js&scripts%5B%5D=functions.js&scripts%5B%5D=navigation.js&v=4.6.4 HTTP/1.1" 200 80939
::1 - - [28/Nov/2016:17:41:55 -0700] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=console.js&v=4.6.4 HTTP/1.1" 200 10706
::1 - - [28/Nov/2016:17:41:55 -0700] "GET /phpmyadmin/js/get_image.js.php?theme=pmahomme&v=4.6.4 HTTP/1.1" 200 1833
::1 - - [28/Nov/2016:17:41:55 -0700] "GET /phpmyadmin/themes/pmahomme/img/logo_right.png HTTP/1.1" 304 -
::1 - - [28/Nov/2016:17:41:55 -0700] "GET /phpmyadmin/themes/dot.gif HTTP/1.1" 304 -
::1 - - [28/Nov/2016:17:41:55 -0700] "GET /phpmyadmin/themes/pmahomme/css/printview.css?v=4.6.4 HTTP/1.1" 200 988
::1 - - [28/Nov/2016:17:41:55 -0700] "GET /phpmyadmin/js/messages.php?lang=en&db=drupal&token=2933dbad828ef9debd7fe320704f579e&v=4.6.4 HTTP/1.1" 200 8424
::1 - - [28/Nov/2016:17:41:55 -0700] "GET /phpmyadmin/themes/pmahomme/img/sprites.png?v=4.6.4 HTTP/1.1" 304 -
::1 - - [28/Nov/2016:19:21:51 -0700] "POST /phpmyadmin/index.php HTTP/1.1" 302 25
::1 - - [28/Nov/2016:19:21:54 -0700] "GET /phpmyadmin/index.php?db=drupal&table=cottage_price_guide&target=tbl_structure.php&token=117a84fdc0e44491067da9c0e74283f7 HTTP/1.1" 200 12296
::1 - - [28/Nov/2016:19:21:56 -0700] "GET /phpmyadmin/phpmyadmin.css.php?nocache=5903509125ltr HTTP/1.1" 200 20060
::1 - - [28/Nov/2016:19:21:56 -0700] "GET /phpmyadmin/js/whitelist.php?lang=en&db=drupal&token=117a84fdc0e44491067da9c0e74283f7&v=4.6.4 HTTP/1.1" 200 475
::1 - - [28/Nov/2016:19:21:56 -0700] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=indexes.js&scripts%5B%5D=common.js&scripts%5B%5D=page_settings.js&scripts%5B%5D=tbl_structure.js&scripts%5B%5D=codemirror/lib/codemirror.js&scripts%5B%5D=codemirror/mode/sql/sql.js&scripts%5B%5D=codemirror/addon/runmode/runmode.js&scripts%5B%5D=codemirror/addon/hint/show-hint.js&scripts%5B%5D=codemirror/addon/hint/sql-hint.js&scripts%5B%5D=codemirror/addon/lint/lint.js&v=4.6.4 HTTP/1.1" 200 122930
::1 - - [28/Nov/2016:19:21:56 -0700] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=codemirror/addon/lint/sql-lint.js&scripts%5B%5D=console.js&v=4.6.4 HTTP/1.1" 200 10998
::1 - - [28/Nov/2016:19:21:56 -0700] "GET /phpmyadmin/js/messages.php?lang=en&db=drupal&token=117a84fdc0e44491067da9c0e74283f7&v=4.6.4 HTTP/1.1" 200 8424
::1 - - [28/Nov/2016:19:21:57 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=117a84fdc0e44491067da9c0e74283f7&no_debug=true&_nocache=1480386117069944636 HTTP/1.1" 200 73
::1 - - [28/Nov/2016:19:21:54 -0700] "POST /phpmyadmin/index.php HTTP/1.1" 302 25
::1 - - [28/Nov/2016:19:21:58 -0700] "GET /phpmyadmin/index.php?db=drupal&table=cottage&target=tbl_structure.php&token=53baeabad2cb555be05d607daf4f305f HTTP/1.1" 200 3055
::1 - - [28/Nov/2016:19:21:58 -0700] "GET /phpmyadmin/js/whitelist.php?lang=en&db=drupal&token=81e05dbc41a138c5f87a8464a248e14c&v=4.6.4 HTTP/1.1" 200 475
::1 - - [28/Nov/2016:19:21:56 -0700] "POST /phpmyadmin/index.php HTTP/1.1" 302 25
::1 - - [28/Nov/2016:19:21:58 -0700] "GET /phpmyadmin/js/messages.php?lang=en&db=drupal&token=81e05dbc41a138c5f87a8464a248e14c&v=4.6.4 HTTP/1.1" 200 8424
::1 - - [28/Nov/2016:19:21:59 -0700] "GET /phpmyadmin/index.php?db=drupal&table=boat_rental_item_rate&target=tbl_structure.php&token=ae8b275cb49eb4018d44be480b5b2234 HTTP/1.1" 200 11918
::1 - - [28/Nov/2016:19:22:01 -0700] "GET /phpmyadmin/js/whitelist.php?lang=en&db=drupal&token=ae8b275cb49eb4018d44be480b5b2234&v=4.6.4 HTTP/1.1" 200 475
::1 - - [28/Nov/2016:19:22:01 -0700] "GET /phpmyadmin/js/messages.php?lang=en&db=drupal&token=ae8b275cb49eb4018d44be480b5b2234&v=4.6.4 HTTP/1.1" 200 8424
::1 - - [28/Nov/2016:19:22:01 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=ae8b275cb49eb4018d44be480b5b2234&no_debug=true&_nocache=1480386121903264268 HTTP/1.1" 200 1464
::1 - - [28/Nov/2016:19:22:01 -0700] "POST /phpmyadmin/index.php HTTP/1.1" 302 25
::1 - - [28/Nov/2016:19:21:59 -0700] "POST /phpmyadmin/index.php HTTP/1.1" 302 25
::1 - - [28/Nov/2016:19:22:04 -0700] "GET /phpmyadmin/index.php?db=drupal&table=rental&target=tbl_structure.php&token=2e8e35ad98d5de359ee4d1f42144dad9 HTTP/1.1" 200 12583
::1 - - [28/Nov/2016:19:22:06 -0700] "GET /phpmyadmin/js/whitelist.php?lang=en&db=drupal&token=941202bb9cf8b0ad6eb377d46ca227b5&v=4.6.4 HTTP/1.1" 200 475
::1 - - [28/Nov/2016:19:22:06 -0700] "GET /phpmyadmin/js/messages.php?lang=en&db=drupal&token=941202bb9cf8b0ad6eb377d46ca227b5&v=4.6.4 HTTP/1.1" 200 8424
::1 - - [28/Nov/2016:19:22:04 -0700] "GET /phpmyadmin/index.php?db=drupal&table=rented&target=sql.php&token=941202bb9cf8b0ad6eb377d46ca227b5 HTTP/1.1" 200 12101
::1 - - [28/Nov/2016:19:22:09 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=941202bb9cf8b0ad6eb377d46ca227b5&no_debug=true&_nocache=1480386129377700003 HTTP/1.1" 200 1460
::1 - - [28/Nov/2016:19:22:09 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=941202bb9cf8b0ad6eb377d46ca227b5&no_debug=true&_nocache=1480386129735537682 HTTP/1.1" 200 1460
::1 - - [28/Nov/2016:19:22:37 -0700] "GET /phpmyadmin/tbl_structure.php?db=drupal&table=rented&token=941202bb9cf8b0ad6eb377d46ca227b5&ajax_request=true&ajax_page_request=true&_nocache=1480386157870884816 HTTP/1.1" 200 6097
::1 - - [28/Nov/2016:19:22:39 -0700] "GET /phpmyadmin/tbl_structure.php?db=drupal&table=rental&token=941202bb9cf8b0ad6eb377d46ca227b5&ajax_request=true&ajax_page_request=true&_nocache=1480386159427651917 HTTP/1.1" 200 7511
::1 - - [28/Nov/2016:19:22:40 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=941202bb9cf8b0ad6eb377d46ca227b5&no_debug=true&_nocache=1480386160331150597 HTTP/1.1" 200 1458
::1 - - [28/Nov/2016:19:22:40 -0700] "GET /phpmyadmin/tbl_structure.php?db=drupal&table=rental&token=941202bb9cf8b0ad6eb377d46ca227b5&ajax_request=true&ajax_page_request=true&_nocache=1480386160778776184 HTTP/1.1" 200 7511
::1 - - [28/Nov/2016:19:22:43 -0700] "GET /phpmyadmin/tbl_structure.php?db=drupal&table=boat_rental_item_rate&token=ae8b275cb49eb4018d44be480b5b2234&ajax_request=true&ajax_page_request=true&_nocache=1480386163385452512 HTTP/1.1" 200 143
::1 - - [28/Nov/2016:19:22:47 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=941202bb9cf8b0ad6eb377d46ca227b5&no_debug=true&_nocache=1480386167415653347 HTTP/1.1" 200 1458
::1 - - [28/Nov/2016:19:22:47 -0700] "GET /phpmyadmin/tbl_structure.php?db=drupal&table=cottage_price_guide&token=117a84fdc0e44491067da9c0e74283f7&ajax_request=true&ajax_page_request=true&_nocache=1480386167934495212 HTTP/1.1" 200 143
::1 - - [28/Nov/2016:19:22:45 -0700] "POST /phpmyadmin/index.php HTTP/1.1" 302 25
::1 - - [28/Nov/2016:19:22:52 -0700] "GET /phpmyadmin/tbl_structure.php?db=drupal&table=boat_rental_item_rate&token=ae8b275cb49eb4018d44be480b5b2234&ajax_request=true&ajax_page_request=true&_nocache=1480386172353321245 HTTP/1.1" 200 143
::1 - - [28/Nov/2016:19:22:53 -0700] "GET /phpmyadmin/index.php?db=drupal&table=cottage&target=tbl_structure.php&token=24365677db980dd22e622f178ae9d27c HTTP/1.1" 200 11962
::1 - - [28/Nov/2016:19:22:58 -0700] "GET /phpmyadmin/js/whitelist.php?lang=en&db=drupal&token=24365677db980dd22e622f178ae9d27c&v=4.6.4 HTTP/1.1" 200 475
::1 - - [28/Nov/2016:19:22:58 -0700] "GET /phpmyadmin/js/messages.php?lang=en&db=drupal&token=24365677db980dd22e622f178ae9d27c&v=4.6.4 HTTP/1.1" 200 8424
::1 - - [28/Nov/2016:19:22:58 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=24365677db980dd22e622f178ae9d27c&no_debug=true&_nocache=1480386178884633249 HTTP/1.1" 200 1463
::1 - - [28/Nov/2016:19:23:00 -0700] "GET /phpmyadmin/tbl_structure.php?db=drupal&table=boat_rental_item_rate&token=ae8b275cb49eb4018d44be480b5b2234 HTTP/1.1" 200 11931
::1 - - [28/Nov/2016:19:23:03 -0700] "GET /phpmyadmin/favicon.ico HTTP/1.1" 200 22486
::1 - - [28/Nov/2016:19:23:03 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=24365677db980dd22e622f178ae9d27c&no_debug=true&_nocache=1480386183866800964 HTTP/1.1" 200 1463
::1 - - [28/Nov/2016:19:23:08 -0700] "GET /phpmyadmin/tbl_structure.php?db=drupal&table=cottage_price_guide&token=117a84fdc0e44491067da9c0e74283f7 HTTP/1.1" 200 12318
::1 - - [28/Nov/2016:19:23:11 -0700] "GET /phpmyadmin/favicon.ico HTTP/1.1" 200 22486
::1 - - [28/Nov/2016:19:23:11 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=24365677db980dd22e622f178ae9d27c&no_debug=true&_nocache=14803861915961703 HTTP/1.1" 200 1461
::1 - - [28/Nov/2016:19:23:12 -0700] "GET /phpmyadmin/index.php?token=941202bb9cf8b0ad6eb377d46ca227b5 HTTP/1.1" 200 12803
::1 - - [28/Nov/2016:19:23:16 -0700] "GET /phpmyadmin/js/whitelist.php?lang=en&db=&token=24365677db980dd22e622f178ae9d27c&v=4.6.4 HTTP/1.1" 200 475
::1 - - [28/Nov/2016:19:23:16 -0700] "GET /phpmyadmin/js/messages.php?lang=en&db=&token=24365677db980dd22e622f178ae9d27c&v=4.6.4 HTTP/1.1" 200 8424
::1 - - [28/Nov/2016:19:23:16 -0700] "POST /phpmyadmin/version_check.php HTTP/1.1" 200 66
::1 - - [28/Nov/2016:19:23:16 -0700] "POST /phpmyadmin/db_structure.php?ajax_request=1&favorite_table=1&sync_favorite_tables=1&token=24365677db980dd22e622f178ae9d27c HTTP/1.1" 200 143
::1 - - [28/Nov/2016:19:24:12 -0700] "-" 408 -
::1 - - [28/Nov/2016:19:24:12 -0700] "-" 408 -
::1 - - [28/Nov/2016:19:26:07 -0700] "GET /phpmyadmin/db_structure.php?db=drupal&token=941202bb9cf8b0ad6eb377d46ca227b5 HTTP/1.1" 200 25797
::1 - - [28/Nov/2016:19:32:04 -0700] "GET /drupal/scc/manager HTTP/1.1" 200 4678
::1 - - [28/Nov/2016:19:32:27 -0700] "GET /phpmyadmin/sql.php?db=drupal&table=rental&token=941202bb9cf8b0ad6eb377d46ca227b5&pos=0&ajax_request=true&ajax_page_request=true&_nocache=1480386747168332160 HTTP/1.1" 200 143
::1 - - [28/Nov/2016:19:32:31 -0700] "GET /phpmyadmin/sql.php?db=drupal&table=rental&token=941202bb9cf8b0ad6eb377d46ca227b5&pos=0&ajax_request=true&ajax_page_request=true&_nocache=1480386751103459515 HTTP/1.1" 200 143
::1 - - [28/Nov/2016:19:32:34 -0700] "GET /phpmyadmin/index.php?token=941202bb9cf8b0ad6eb377d46ca227b5&ajax_request=true&ajax_page_request=true&_nocache=1480386754681299085 HTTP/1.1" 200 143
::1 - - [28/Nov/2016:19:32:48 -0700] "GET /phpmyadmin/index.php?token=941202bb9cf8b0ad6eb377d46ca227b5&ajax_request=true&ajax_page_request=true&_nocache=1480386768185952476 HTTP/1.1" 200 143
::1 - - [28/Nov/2016:19:33:01 -0700] "GET /phpmyadmin/sql.php?db=drupal&token=24365677db980dd22e622f178ae9d27c&goto=db_structure.php&table=rental&pos=0&ajax_request=true&ajax_page_request=true&_nocache=148038678159176375 HTTP/1.1" 200 6889
::1 - - [28/Nov/2016:19:33:04 -0700] "GET /phpmyadmin/navigation.php?ajax_request=1&token=24365677db980dd22e622f178ae9d27c&aPath=cm9vdA%3D%3D.ZHJ1cGFs&vPath=cm9vdA%3D%3D.ZHJ1cGFs&pos=0&pos2_name=&pos2_value=&searchClause=&searchClause2=&_nocache=1480386784327962318 HTTP/1.1" 200 3728
::1 - - [28/Nov/2016:19:33:08 -0700] "GET /phpmyadmin/themes/pmahomme/jquery/images/ui-icons_222222_256x240.png HTTP/1.1" 200 4283
::1 - - [28/Nov/2016:19:33:08 -0700] "GET /phpmyadmin/themes/pmahomme/jquery/images/ui-bg_highlight-soft_75_cccccc_1x100.png HTTP/1.1" 200 113
::1 - - [28/Nov/2016:19:33:08 -0700] "GET /phpmyadmin/themes/pmahomme/jquery/images/ui-bg_glass_75_e6e6e6_1x400.png HTTP/1.1" 200 176
::1 - - [28/Nov/2016:19:33:08 -0700] "GET /phpmyadmin/themes/pmahomme/jquery/images/ui-icons_888888_256x240.png HTTP/1.1" 200 4283
::1 - - [28/Nov/2016:19:33:08 -0700] "GET /phpmyadmin/themes/pmahomme/jquery/images/ui-bg_glass_75_dadada_1x400.png HTTP/1.1" 200 183
::1 - - [28/Nov/2016:19:33:04 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=24365677db980dd22e622f178ae9d27c&no_debug=true&_nocache=148038678436960220 HTTP/1.1" 200 1460
::1 - - [28/Nov/2016:19:33:09 -0700] "GET /phpmyadmin/themes/pmahomme/jquery/images/ui-bg_glass_65_ffffff_1x400.png HTTP/1.1" 200 116
::1 - - [28/Nov/2016:19:33:09 -0700] "POST /phpmyadmin/sql.php?db=drupal&table=rental&sql_query=DELETE+FROM+%60rental%60+WHERE+%60rental%60.%60start_time%60+%3D+1452697200+AND+%60rental%60.%60renters_uid%60+%3D+1&message_to_show=The+row+has+been+deleted.&goto=sql.php%3Fdb%3Ddrupal%26table%3Drental%26sql_query%3DSELECT%2B%252A%2BFROM%2B%2560rental%2560%26message_to_show%3DThe%2Brow%2Bhas%2Bbeen%2Bdeleted.%26goto%3Dtbl_sql.php%26token%3D24365677db980dd22e622f178ae9d27c&token=24365677db980dd22e622f178ae9d27c HTTP/1.1" 200 1908
::1 - - [28/Nov/2016:19:33:16 -0700] "POST /phpmyadmin/sql.php?db=drupal&table=rental&sql_query=DELETE+FROM+%60rental%60+WHERE+%60rental%60.%60start_time%60+%3D+1451631600+AND+%60rental%60.%60renters_uid%60+%3D+1&message_to_show=The+row+has+been+deleted.&goto=sql.php%3Fdb%3Ddrupal%26table%3Drental%26sql_query%3DSELECT%2B%252A%2BFROM%2B%2560rental%2560%26message_to_show%3DThe%2Brow%2Bhas%2Bbeen%2Bdeleted.%26goto%3Dtbl_sql.php%26token%3D24365677db980dd22e622f178ae9d27c&token=24365677db980dd22e622f178ae9d27c HTTP/1.1" 200 1910
::1 - - [28/Nov/2016:19:33:31 -0700] "GET /drupal/scc/manager/cottages HTTP/1.1" 200 4868
::1 - - [28/Nov/2016:19:33:34 -0700] "GET /drupal/scc/manager/cottages/new HTTP/1.1" 200 4973
::1 - - [28/Nov/2016:19:33:47 -0700] "POST /drupal/scc/manager/cottages/new HTTP/1.1" 302 -
::1 - - [28/Nov/2016:19:33:48 -0700] "GET /drupal/scc/manager/cottages/new HTTP/1.1" 200 5023
::1 - - [28/Nov/2016:19:33:52 -0700] "GET /drupal/scc/manager/joinCottageSeasonGuide HTTP/1.1" 200 4951
::1 - - [28/Nov/2016:19:33:57 -0700] "POST /drupal/scc/manager/joinCottageSeasonGuide HTTP/1.1" 302 -
::1 - - [28/Nov/2016:19:33:58 -0700] "GET /drupal/scc/manager/joinCottageSeasonGuide HTTP/1.1" 200 5002
::1 - - [28/Nov/2016:19:34:01 -0700] "GET /drupal/scc/renter HTTP/1.1" 200 4598
::1 - - [28/Nov/2016:19:34:06 -0700] "GET /drupal/scc/renter/makerental HTTP/1.1" 200 5766
::1 - - [28/Nov/2016:19:34:32 -0700] "POST /drupal/scc/renter/makerental HTTP/1.1" 302 -
::1 - - [28/Nov/2016:19:34:34 -0700] "GET /drupal/scc/renter/makerental HTTP/1.1" 200 5836
::1 - - [28/Nov/2016:19:34:47 -0700] "POST /drupal/scc/renter/makerental HTTP/1.1" 302 -
::1 - - [28/Nov/2016:19:34:49 -0700] "GET /drupal/scc/renter/makerental HTTP/1.1" 200 5886
::1 - - [28/Nov/2016:19:47:11 -0700] "POST /phpmyadmin/index.php HTTP/1.1" 200 1343
::1 - - [28/Nov/2016:19:56:59 -0700] "POST /phpmyadmin/index.php HTTP/1.1" 200 1388
::1 - - [28/Nov/2016:19:57:23 -0700] "POST /phpmyadmin/index.php HTTP/1.1" 200 1388
::1 - - [28/Nov/2016:19:57:28 -0700] "GET /phpmyadmin/db_structure.php?db=drupal&token=24365677db980dd22e622f178ae9d27c HTTP/1.1" 200 25815
::1 - - [28/Nov/2016:19:57:31 -0700] "GET /phpmyadmin/tbl_structure.php?db=drupal&table=rental&token=24365677db980dd22e622f178ae9d27c&ajax_request=true&ajax_page_request=true&_nocache=1480388251696802210 HTTP/1.1" 200 7511
::1 - - [28/Nov/2016:19:57:35 -0700] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=tbl_structure.js&call_done=1&v=4.6.4 HTTP/1.1" 200 5171
::1 - - [28/Nov/2016:19:57:35 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=24365677db980dd22e622f178ae9d27c&no_debug=true&_nocache=1480388255575771282 HTTP/1.1" 200 1460
::1 - - [28/Nov/2016:20:00:22 -0700] "GET /phpmyadmin/sql.php?db=drupal&token=24365677db980dd22e622f178ae9d27c&goto=db_structure.php&table=rented&pos=0 HTTP/1.1" 200 12199
::1 - - [28/Nov/2016:20:00:23 -0700] "GET /phpmyadmin/sql.php?db=drupal&token=24365677db980dd22e622f178ae9d27c&goto=db_structure.php&table=rental_renters&pos=0 HTTP/1.1" 200 13025
::1 - - [28/Nov/2016:20:00:26 -0700] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=indexes.js&scripts%5B%5D=common.js&scripts%5B%5D=page_settings.js&scripts%5B%5D=jquery/jquery.uitablefilter.js&scripts%5B%5D=tbl_change.js&scripts%5B%5D=gis_data_editor.js&scripts%5B%5D=multi_column_sort.js&scripts%5B%5D=makegrid.js&scripts%5B%5D=sql.js&scripts%5B%5D=codemirror/lib/codemirror.js&v=4.6.4 HTTP/1.1" 200 140181
::1 - - [28/Nov/2016:20:00:27 -0700] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=codemirror/mode/sql/sql.js&scripts%5B%5D=codemirror/addon/runmode/runmode.js&scripts%5B%5D=codemirror/addon/hint/show-hint.js&scripts%5B%5D=codemirror/addon/hint/sql-hint.js&scripts%5B%5D=codemirror/addon/lint/lint.js&scripts%5B%5D=codemirror/addon/lint/sql-lint.js&scripts%5B%5D=console.js&v=4.6.4 HTTP/1.1" 200 26342
::1 - - [28/Nov/2016:20:00:27 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=24365677db980dd22e622f178ae9d27c&no_debug=true&_nocache=1480388427620652736 HTTP/1.1" 200 1470
::1 - - [28/Nov/2016:20:00:27 -0700] "GET /phpmyadmin/index.php?ajax_request=1&recent_table=1&token=24365677db980dd22e622f178ae9d27c&no_debug=true&_nocache=1480388427762169461 HTTP/1.1" 200 1470
::1 - - [28/Nov/2016:20:00:37 -0700] "GET /phpmyadmin/sql.php?db=drupal&token=24365677db980dd22e622f178ae9d27c&goto=db_structure.php&table=renters_car&pos=0 HTTP/1.1" 200 12227
::1 - - [28/Nov/2016:20:00:39 -0700] "GET /phpmyadmin/tbl_structure.php?db=drupal&table=rented&token=24365677db980dd22e622f178ae9d27c&ajax_request=true&ajax_page_request=true&_nocache=148038843932793666 HTTP/1.1" 200 6098
